INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0001', 'C145', '2022-01-01 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4044', 'C312', '2023-09-07 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4045', 'C211', '2023-09-07 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4046', 'C454', '2023-09-07 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4047', 'C409', '2023-09-07 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4048', 'C074', '2023-09-08 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4049', 'C187', '2023-09-08 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4050', 'C476', '2023-09-08 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4051', 'C116', '2023-09-08 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4052', 'C239', '2023-09-08 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4053', 'C008', '2023-09-08 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4054', 'C263', '2023-09-09 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4055', 'C484', '2023-09-09 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4056', 'C328', '2023-09-09 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4057', 'C128', '2023-09-09 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4058', 'C181', '2023-09-09 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4059', 'C104', '2023-09-09 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4060', 'C097', '2023-09-09 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4061', 'C424', '2023-09-10 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4062', 'C041', '2023-09-10 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4063', 'C455', '2023-09-10 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4064', 'C419', '2023-09-10 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4065', 'C433', '2023-09-10 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4066', 'C399', '2023-09-10 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4067', 'C400', '2023-09-11 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4068', 'C477', '2023-09-11 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4069', 'C419', '2023-09-11 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4070', 'C393', '2023-09-11 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4071', 'C061', '2023-09-11 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4072', 'C276', '2023-09-11 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4073', 'C203', '2023-09-11 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4074', 'C312', '2023-09-12 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4075', 'C149', '2023-09-12 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4076', 'C357', '2023-09-12 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4077', 'C190', '2023-09-12 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4078', 'C462', '2023-09-12 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4079', 'C412', '2023-09-12 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4080', 'C063', '2023-09-13 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4081', 'C395', '2023-09-13 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4082', 'C219', '2023-09-13 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4083', 'C079', '2023-09-13 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4084', 'C314', '2023-09-13 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4085', 'C256', '2023-09-13 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4086', 'C327', '2023-09-13 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4087', 'C244', '2023-09-14 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4088', 'C128', '2023-09-14 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4089', 'C193', '2023-09-14 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4090', 'C363', '2023-09-14 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4091', 'C098', '2023-09-14 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4092', 'C343', '2023-09-14 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4093', 'C413', '2023-09-14 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4094', 'C117', '2023-09-15 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4095', 'C275', '2023-09-15 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4096', 'C449', '2023-09-15 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4097', 'C067', '2023-09-15 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4098', 'C071', '2023-09-15 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4099', 'C169', '2023-09-15 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4100', 'C104', '2023-09-16 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4101', 'C277', '2023-09-16 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4102', 'C062', '2023-09-16 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4103', 'C173', '2023-09-16 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4104', 'C139', '2023-09-16 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4105', 'C028', '2023-09-16 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4106', 'C424', '2023-09-16 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4107', 'C124', '2023-09-17 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4108', 'C423', '2023-09-17 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4109', 'C479', '2023-09-17 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4110', 'C039', '2023-09-17 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4111', 'C391', '2023-09-17 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4112', 'C189', '2023-09-17 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4113', 'C178', '2023-09-18 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4114', 'C173', '2023-09-18 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4115', 'C347', '2023-09-18 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4116', 'C451', '2023-09-18 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4117', 'C014', '2023-09-18 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4118', 'C078', '2023-09-18 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4119', 'C237', '2023-09-18 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4120', 'C048', '2023-09-19 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4121', 'C248', '2023-09-19 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4122', 'C106', '2023-09-19 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4123', 'C464', '2023-09-19 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4124', 'C363', '2023-09-19 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4125', 'C233', '2023-09-19 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4126', 'C393', '2023-09-20 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4127', 'C243', '2023-09-20 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4128', 'C457', '2023-09-20 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4129', 'C216', '2023-09-20 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4130', 'C248', '2023-09-20 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4131', 'C215', '2023-09-20 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4132', 'C356', '2023-09-20 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4133', 'C243', '2023-09-21 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4134', 'C016', '2023-09-21 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4135', 'C403', '2023-09-21 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4136', 'C371', '2023-09-21 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4137', 'C051', '2023-09-21 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4138', 'C499', '2023-09-21 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4139', 'C307', '2023-09-21 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4140', 'C213', '2023-09-22 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4141', 'C367', '2023-09-22 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4142', 'C500', '2023-09-22 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4143', 'C471', '2023-09-22 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4144', 'C386', '2023-09-22 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4145', 'C033', '2023-09-22 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4146', 'C305', '2023-09-23 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4147', 'C473', '2023-09-23 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4148', 'C315', '2023-09-23 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4149', 'C059', '2023-09-23 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4150', 'C196', '2023-09-23 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4151', 'C446', '2023-09-23 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4152', 'C324', '2023-09-23 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4153', 'C122', '2023-09-24 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4154', 'C133', '2023-09-24 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4155', 'C443', '2023-09-24 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4156', 'C321', '2023-09-24 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4157', 'C458', '2023-09-24 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4158', 'C338', '2023-09-24 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4159', 'C243', '2023-09-25 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4160', 'C215', '2023-09-25 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4161', 'C107', '2023-09-25 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4162', 'C001', '2023-09-25 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4163', 'C290', '2023-09-25 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4164', 'C450', '2023-09-25 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4165', 'C280', '2023-09-25 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4166', 'C341', '2023-09-26 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4167', 'C029', '2023-09-26 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4168', 'C025', '2023-09-26 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4169', 'C356', '2023-09-26 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4170', 'C300', '2023-09-26 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4171', 'C093', '2023-09-26 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4172', 'C450', '2023-09-26 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4173', 'C416', '2023-09-27 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4174', 'C230', '2023-09-27 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4175', 'C283', '2023-09-27 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4176', 'C129', '2023-09-27 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4177', 'C315', '2023-09-27 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4178', 'C214', '2023-09-27 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4179', 'C135', '2023-09-28 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4180', 'C479', '2023-09-28 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4181', 'C165', '2023-09-28 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4182', 'C307', '2023-09-28 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4183', 'C110', '2023-09-28 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4184', 'C310', '2023-09-28 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4185', 'C223', '2023-09-28 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4186', 'C234', '2023-09-29 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4187', 'C238', '2023-09-29 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4188', 'C351', '2023-09-29 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4189', 'C351', '2023-09-29 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4190', 'C279', '2023-09-29 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4191', 'C291', '2023-09-29 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4192', 'C110', '2023-09-30 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4193', 'C291', '2023-09-30 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4194', 'C282', '2023-09-30 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4195', 'C362', '2023-09-30 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4196', 'C203', '2023-09-30 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4197', 'C177', '2023-09-30 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4198', 'C075', '2023-09-30 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4199', 'C265', '2023-10-01 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4200', 'C111', '2023-10-01 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4201', 'C249', '2023-10-01 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4202', 'C130', '2023-10-01 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4203', 'C159', '2023-10-01 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4204', 'C024', '2023-10-01 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4205', 'C019', '2023-10-02 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4206', 'C170', '2023-10-02 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4207', 'C256', '2023-10-02 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4208', 'C441', '2023-10-02 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4209', 'C241', '2023-10-02 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4210', 'C124', '2023-10-02 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4211', 'C040', '2023-10-02 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4212', 'C341', '2023-10-03 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4213', 'C145', '2023-10-03 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4214', 'C314', '2023-10-03 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4215', 'C461', '2023-10-03 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4216', 'C032', '2023-10-03 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4217', 'C485', '2023-10-03 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4218', 'C171', '2023-10-03 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4219', 'C087', '2023-10-04 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4220', 'C085', '2023-10-04 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4221', 'C410', '2023-10-04 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4222', 'C062', '2023-10-04 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN4223', 'C438', '2023-10-04 00:00:00', '17:00');
